Dzien Miesiac Rok Godzina Minuta Sekunda Calkowite_CNR[mV] Odbite_CNR[mV] Dl_atmosfery_CNR[mV] Dl_ziemi_CNR[mV] Temperatura
26 10 2019 18 1 23 -0.03780 0.02380 -0.46380 -0.10340 13.43100 
26 10 2019 18 1 42 -0.03590 0.02210 -0.46350 -0.10140 13.43100 
26 10 2019 18 1 58 -0.03510 0.02140 -0.46280 -0.10060 13.43100 
26 10 2019 18 2 18 -0.03410 0.02110 -0.46140 -0.09940 13.43500 
26 10 2019 18 2 34 -0.03250 0.02140 -0.45980 -0.09850 13.44300 
26 10 2019 18 2 53 -0.02880 0.02330 -0.46010 -0.09820 13.44300 
26 10 2019 18 3 9 -0.02700 0.02500 -0.46110 -0.10020 13.44300 
26 10 2019 18 3 29 -0.02810 0.02550 -0.46230 -0.10090 13.44400 
26 10 2019 18 3 45 -0.03010 0.02580 -0.46380 -0.10060 13.44100 
26 10 2019 18 4 4 -0.03260 0.02430 -0.46400 -0.10070 13.42700 
26 10 2019 18 4 21 -0.03550 0.02280 -0.46310 -0.10140 13.41800 
26 10 2019 18 4 40 -0.03760 0.02150 -0.46310 -0.09910 13.41400 
26 10 2019 18 4 56 -0.03850 0.02170 -0.46430 -0.09790 13.41500 
26 10 2019 18 5 15 -0.03610 0.02290 -0.46570 -0.09920 13.42000 
26 10 2019 18 5 32 -0.03670 0.02330 -0.46580 -0.10040 13.42000 
26 10 2019 18 5 51 -0.03780 0.02260 -0.46460 -0.10000 13.41700 
26 10 2019 18 6 7 -0.03760 0.02310 -0.46430 -0.10160 13.41200 
26 10 2019 18 6 27 -0.03860 0.02180 -0.46330 -0.10060 13.41700 
26 10 2019 18 6 43 -0.03990 0.02070 -0.46270 -0.09970 13.40900 
26 10 2019 18 7 2 -0.03840 0.02260 -0.46210 -0.09920 13.40200 
26 10 2019 18 7 18 -0.03900 0.02190 -0.46020 -0.09810 13.41600 
26 10 2019 18 7 38 -0.03630 0.02480 -0.46190 -0.09810 13.41700 
26 10 2019 18 7 54 -0.03410 0.02780 -0.46550 -0.10150 13.42500 
26 10 2019 18 8 13 -0.03750 0.02580 -0.46630 -0.10340 13.40100 
26 10 2019 18 8 30 -0.04050 0.02340 -0.46430 -0.10310 13.38700 
26 10 2019 18 8 49 -0.04480 0.02030 -0.46000 -0.10160 13.37100 
26 10 2019 18 9 5 -0.04670 0.01850 -0.45740 -0.09850 13.36100 
26 10 2019 18 9 25 -0.04680 0.01940 -0.45700 -0.09570 13.35200 
26 10 2019 18 9 41 -0.04360 0.02220 -0.45730 -0.09640 13.35100 
26 10 2019 18 10 0 -0.04090 0.02340 -0.45950 -0.09920 13.34900 
26 10 2019 18 10 16 -0.04050 0.02220 -0.45720 -0.09730 13.34600 
26 10 2019 18 10 36 -0.03690 0.02300 -0.45650 -0.09560 13.35300 
26 10 2019 18 10 52 -0.03520 0.02690 -0.45640 -0.09490 13.35500 
26 10 2019 18 11 11 -0.03680 0.02670 -0.45650 -0.09470 13.35000 
26 10 2019 18 11 28 -0.03710 0.02690 -0.45830 -0.09530 13.34900 
26 10 2019 18 11 47 -0.03580 0.02900 -0.46000 -0.09680 13.35100 
26 10 2019 18 12 3 -0.03660 0.02930 -0.46020 -0.09730 13.35000 
26 10 2019 18 12 22 -0.03630 0.03040 -0.45880 -0.09860 13.34200 
26 10 2019 18 12 39 -0.03820 0.02990 -0.45730 -0.09910 13.34100 
26 10 2019 18 12 58 -0.03810 0.02890 -0.45670 -0.09840 13.33300 
26 10 2019 18 13 14 -0.03800 0.02970 -0.45790 -0.09860 13.31200 
26 10 2019 18 13 34 -0.04010 0.02920 -0.45900 -0.09960 13.30700 
26 10 2019 18 13 50 -0.04310 0.02710 -0.45700 -0.09890 13.30400 
26 10 2019 18 14 9 -0.04360 0.02520 -0.45440 -0.09650 13.29300 
26 10 2019 18 14 25 -0.04060 0.02810 -0.45380 -0.09500 13.29700 
26 10 2019 18 14 45 -0.03590 0.03180 -0.45350 -0.09430 13.27600 
26 10 2019 18 15 1 -0.03410 0.03200 -0.45200 -0.09410 13.28600 
26 10 2019 18 15 20 -0.03060 0.03280 -0.45410 -0.09650 13.27100 
26 10 2019 18 15 37 -0.03160 0.03120 -0.45690 -0.09630 13.26800 
26 10 2019 18 15 56 -0.03180 0.03020 -0.45420 -0.09360 13.26900 
26 10 2019 18 16 12 -0.03320 0.02980 -0.45410 -0.09210 13.26100 
26 10 2019 18 16 31 -0.03230 0.03040 -0.45370 -0.09110 13.25600 
26 10 2019 18 16 48 -0.03110 0.03300 -0.45520 -0.09270 13.25200 
26 10 2019 18 17 7 -0.03340 0.03330 -0.45480 -0.09330 13.24900 
26 10 2019 18 17 23 -0.03520 0.03270 -0.45350 -0.09300 13.24100 
26 10 2019 18 17 43 -0.03590 0.03450 -0.45290 -0.09300 13.22800 
26 10 2019 18 17 59 -0.03350 0.03490 -0.45190 -0.09300 13.23400 
26 10 2019 18 18 18 -0.03210 0.03550 -0.45100 -0.09380 13.22700 
26 10 2019 18 18 34 -0.03260 0.03590 -0.45110 -0.09370 13.22400 
26 10 2019 18 18 54 -0.03270 0.03600 -0.45120 -0.09440 13.21500 
26 10 2019 18 19 10 -0.03140 0.03540 -0.45000 -0.09400 13.21100 
26 10 2019 18 19 29 -0.02630 0.03250 -0.44850 -0.09390 13.18800 
26 10 2019 18 19 46 -0.02410 0.03120 -0.44860 -0.09360 13.18900 
26 10 2019 18 20 5 -0.02340 0.02990 -0.44880 -0.09380 13.18200 
26 10 2019 18 20 21 -0.02340 0.02860 -0.45020 -0.09380 13.17600 
26 10 2019 18 20 41 -0.02380 0.02710 -0.44910 -0.09390 13.16300 
26 10 2019 18 20 57 -0.02310 0.02710 -0.44950 -0.09350 13.15700 
26 10 2019 18 21 16 -0.02270 0.02670 -0.44920 -0.09440 13.15500 
26 10 2019 18 21 32 -0.02120 0.02640 -0.45010 -0.09420 13.15300 
26 10 2019 18 21 52 -0.02110 0.02900 -0.44920 -0.09550 13.14400 
26 10 2019 18 22 8 -0.02200 0.02650 -0.44940 -0.09590 13.13900 
26 10 2019 18 22 27 -0.02270 0.02520 -0.45100 -0.09460 13.14000 
26 10 2019 18 22 43 -0.02130 0.02760 -0.45100 -0.09570 13.13700 
26 10 2019 18 23 3 -0.02360 0.02900 -0.45090 -0.09660 13.13400 
26 10 2019 18 23 19 -0.02610 0.03010 -0.44970 -0.09660 13.13500 
26 10 2019 18 23 38 -0.02750 0.03140 -0.44980 -0.09710 13.14100 
26 10 2019 18 23 55 -0.02720 0.03160 -0.45050 -0.09760 13.14300 
26 10 2019 18 24 14 -0.02800 0.03340 -0.45020 -0.09780 13.14100 
26 10 2019 18 24 30 -0.02840 0.03270 -0.45070 -0.09700 13.14200 
26 10 2019 18 24 50 -0.02850 0.03160 -0.44970 -0.09680 13.14700 
26 10 2019 18 25 6 -0.02790 0.02900 -0.45180 -0.09660 13.14000 
26 10 2019 18 25 25 -0.02580 0.03050 -0.45260 -0.09610 13.14300 
26 10 2019 18 25 41 -0.02440 0.03020 -0.45100 -0.09680 13.14200 
26 10 2019 18 26 1 -0.02580 0.02910 -0.45090 -0.09530 13.14900 
26 10 2019 18 26 17 -0.02740 0.02880 -0.44810 -0.09620 13.14300 
26 10 2019 18 26 36 -0.02720 0.02640 -0.44790 -0.09100 13.14800 
26 10 2019 18 26 53 -0.02440 0.02880 -0.45020 -0.08720 13.14700 
26 10 2019 18 27 12 -0.02580 0.03140 -0.45190 -0.09020 13.14400 
26 10 2019 18 27 28 -0.02460 0.02950 -0.45120 -0.09030 13.14600 
26 10 2019 18 27 47 -0.02110 0.02820 -0.44940 -0.09020 13.15300 
26 10 2019 18 28 4 -0.01690 0.02710 -0.44680 -0.09080 13.16900 
26 10 2019 18 28 23 -0.01380 0.02880 -0.45100 -0.09080 13.17400 
26 10 2019 18 28 39 -0.01330 0.03130 -0.45100 -0.09160 13.17800 
26 10 2019 18 28 59 -0.02040 0.02880 -0.45730 -0.09660 13.18100 
26 10 2019 18 29 15 -0.03230 0.02120 -0.44930 -0.08230 13.19400 
26 10 2019 18 29 34 -0.03290 0.02920 -0.45370 -0.07790 13.24600 
26 10 2019 18 29 50 -0.02810 0.03700 -0.45740 -0.07830 13.28100 
26 10 2019 18 30 10 -0.02510 0.04260 -0.46170 -0.07980 13.30800 
26 10 2019 18 30 26 -0.02240 0.04410 -0.46190 -0.08150 13.34300 
26 10 2019 18 30 45 -0.02030 0.04410 -0.46100 -0.08090 13.35000 
26 10 2019 18 31 2 -0.02110 0.04460 -0.46060 -0.08340 13.34900 
26 10 2019 18 31 21 -0.02440 0.04250 -0.46060 -0.08770 13.35900 
26 10 2019 18 31 37 -0.02890 0.03950 -0.46060 -0.09090 13.35100 
26 10 2019 18 31 57 -0.02930 0.03530 -0.46020 -0.09150 13.35700 
26 10 2019 18 32 13 -0.02890 0.03150 -0.45890 -0.09220 13.35700 
26 10 2019 18 32 32 -0.02570 0.02920 -0.45900 -0.09460 13.36500 
26 10 2019 18 32 48 -0.02540 0.02820 -0.46060 -0.09690 13.37500 
26 10 2019 18 33 8 -0.02490 0.02660 -0.46070 -0.09740 13.37200 
26 10 2019 18 33 24 -0.02620 0.02680 -0.46070 -0.09960 13.36100 
26 10 2019 18 33 43 -0.02850 0.02570 -0.45740 -0.09830 13.35300 
26 10 2019 18 33 59 -0.02930 0.02470 -0.45770 -0.09750 13.34900 
26 10 2019 18 34 19 -0.02960 0.02340 -0.45660 -0.09610 13.34900 
26 10 2019 18 34 35 -0.02640 0.02370 -0.45780 -0.09720 13.34900 
26 10 2019 18 34 54 -0.02750 0.02310 -0.45860 -0.09950 13.34100 
26 10 2019 18 35 11 -0.02930 0.02330 -0.45880 -0.09910 13.33600 
26 10 2019 18 35 30 -0.03230 0.02390 -0.45950 -0.09930 13.33300 
26 10 2019 18 35 46 -0.03410 0.02540 -0.46030 -0.09920 13.31900 
26 10 2019 18 36 6 -0.03590 0.02670 -0.46000 -0.10010 13.30700 
26 10 2019 18 36 22 -0.03870 0.02640 -0.45990 -0.10070 13.30200 
26 10 2019 18 36 41 -0.04200 0.02510 -0.45890 -0.10120 13.29500 
26 10 2019 18 36 57 -0.04180 0.02320 -0.45810 -0.09990 13.28400 
26 10 2019 18 37 17 -0.03960 0.02160 -0.45730 -0.10050 13.27100 
26 10 2019 18 37 33 -0.03960 0.01840 -0.45550 -0.09680 13.27300 
26 10 2019 18 37 52 -0.03240 0.02110 -0.45470 -0.09510 13.27600 
26 10 2019 18 38 9 -0.03200 0.02420 -0.45610 -0.09400 13.27100 
26 10 2019 18 38 28 -0.03320 0.02640 -0.45480 -0.09590 13.26000 
26 10 2019 18 38 44 -0.03330 0.02570 -0.45410 -0.09620 13.24900 
26 10 2019 18 39 3 -0.03610 0.02580 -0.45460 -0.09720 13.24200 
26 10 2019 18 39 20 -0.03690 0.02470 -0.45410 -0.09830 13.22600 
26 10 2019 18 39 39 -0.03550 0.02220 -0.45540 -0.09860 13.22000 
26 10 2019 18 39 55 -0.03380 0.02200 -0.45470 -0.09830 13.21500 
26 10 2019 18 40 15 -0.02990 0.02260 -0.45380 -0.09700 13.19100 
26 10 2019 18 40 31 -0.02810 0.02380 -0.45390 -0.09680 13.18500 
26 10 2019 18 40 50 -0.02790 0.02390 -0.45300 -0.09750 13.17600 
26 10 2019 18 41 6 -0.03120 0.02310 -0.45370 -0.09760 13.17300 
26 10 2019 18 41 26 -0.02980 0.02310 -0.45390 -0.09890 13.15900 
26 10 2019 18 41 42 -0.02760 0.02290 -0.45350 -0.09910 13.13700 
26 10 2019 18 42 1 -0.02910 0.02170 -0.45310 -0.10000 13.13500 
26 10 2019 18 42 18 -0.02990 0.02230 -0.45250 -0.09980 13.12400 
26 10 2019 18 42 37 -0.03090 0.02160 -0.45140 -0.10060 13.12600 
26 10 2019 18 42 53 -0.03240 0.02090 -0.45090 -0.09800 13.11100 
26 10 2019 18 43 13 -0.03220 0.02240 -0.45010 -0.09530 13.10100 
26 10 2019 18 43 29 -0.03230 0.02420 -0.45130 -0.09550 13.09500 
26 10 2019 18 43 48 -0.03320 0.02740 -0.45210 -0.09910 13.09200 
26 10 2019 18 44 4 -0.03600 0.02640 -0.45160 -0.09870 13.07300 
26 10 2019 18 44 24 -0.03590 0.02460 -0.44830 -0.09740 13.05900 
26 10 2019 18 44 40 -0.03220 0.02240 -0.44680 -0.09490 13.06100 
26 10 2019 18 44 59 -0.03040 0.02280 -0.44860 -0.09380 13.06300 
26 10 2019 18 45 15 -0.02740 0.02570 -0.45030 -0.09420 13.06300 
26 10 2019 18 45 35 -0.02820 0.02880 -0.45260 -0.09410 13.07600 
26 10 2019 18 45 51 -0.02950 0.03110 -0.45150 -0.09540 13.07500 
26 10 2019 18 46 10 -0.02910 0.03220 -0.45000 -0.09090 13.09100 
26 10 2019 18 46 27 -0.02800 0.03510 -0.45140 -0.09040 13.10100 
26 10 2019 18 46 46 -0.02810 0.03640 -0.45290 -0.09050 13.10300 
26 10 2019 18 47 2 -0.02740 0.03810 -0.45310 -0.09140 13.11700 
26 10 2019 18 47 22 -0.02470 0.03880 -0.45280 -0.09130 13.11400 
26 10 2019 18 47 38 -0.02310 0.03900 -0.45320 -0.09170 13.10400 
26 10 2019 18 47 57 -0.02700 0.03580 -0.45430 -0.09260 13.11200 
26 10 2019 18 48 13 -0.02720 0.03570 -0.45410 -0.09440 13.11100 
26 10 2019 18 48 33 -0.02650 0.03270 -0.45180 -0.09630 13.10200 
26 10 2019 18 48 49 -0.02870 0.02660 -0.45330 -0.09380 13.11000 
26 10 2019 18 49 8 -0.02680 0.03110 -0.45490 -0.09300 13.10800 
26 10 2019 18 49 25 -0.02520 0.03180 -0.45200 -0.09480 13.09900 
26 10 2019 18 49 44 -0.02890 0.02940 -0.45540 -0.09430 13.10200 
26 10 2019 18 50 0 -0.03100 0.03060 -0.45580 -0.09710 13.10600 
26 10 2019 18 50 19 -0.03260 0.03090 -0.45750 -0.09610 13.10800 
26 10 2019 18 50 36 -0.03220 0.03330 -0.45780 -0.09610 13.11300 
26 10 2019 18 50 55 -0.03410 0.03390 -0.45800 -0.09740 13.10800 
26 10 2019 18 51 11 -0.03730 0.03300 -0.45730 -0.09630 13.11700 
26 10 2019 18 51 31 -0.03840 0.03470 -0.45730 -0.09550 13.12200 
26 10 2019 18 51 47 -0.03660 0.03820 -0.45580 -0.09510 13.12500 
26 10 2019 18 52 6 -0.03490 0.03910 -0.45520 -0.09540 13.12700 
26 10 2019 18 52 22 -0.03530 0.03970 -0.45680 -0.09730 13.13400 
26 10 2019 18 52 42 -0.03620 0.03890 -0.45810 -0.10050 13.11900 
26 10 2019 18 52 58 -0.03830 0.03590 -0.45750 -0.10120 13.12400 
26 10 2019 18 53 17 -0.04070 0.03430 -0.45790 -0.10140 13.10300 
26 10 2019 18 53 34 -0.04050 0.03110 -0.45950 -0.10280 13.10000 
26 10 2019 18 53 53 -0.03990 0.02650 -0.45750 -0.10190 13.09500 
26 10 2019 18 54 9 -0.03810 0.02320 -0.45570 -0.09990 13.09000 
26 10 2019 18 54 28 -0.03790 0.01850 -0.45430 -0.09810 13.07900 
26 10 2019 18 54 45 -0.03640 0.01600 -0.45400 -0.09500 13.09200 
26 10 2019 18 55 4 -0.03250 0.02070 -0.45270 -0.09470 13.08700 
26 10 2019 18 55 20 -0.03380 0.02130 -0.45240 -0.09470 13.07400 
26 10 2019 18 55 40 -0.03690 0.02120 -0.45460 -0.09460 13.09500 
26 10 2019 18 55 56 -0.03520 0.02810 -0.45620 -0.09550 13.10400 
26 10 2019 18 56 15 -0.03510 0.03190 -0.45730 -0.09720 13.10100 
26 10 2019 18 56 31 -0.03530 0.03320 -0.45900 -0.09930 13.09800 
26 10 2019 18 56 51 -0.03720 0.03240 -0.45940 -0.09840 13.10200 
26 10 2019 18 57 7 -0.03720 0.03370 -0.45910 -0.09770 13.10200 
26 10 2019 18 57 26 -0.03430 0.03590 -0.45880 -0.09680 13.11100 
26 10 2019 18 57 43 -0.03460 0.03650 -0.46080 -0.09760 13.12000 
26 10 2019 18 58 2 -0.03630 0.03600 -0.46200 -0.10080 13.11400 
26 10 2019 18 58 18 -0.03720 0.03570 -0.46070 -0.10250 13.10700 
26 10 2019 18 58 38 -0.03940 0.03290 -0.45990 -0.10280 13.10100 
26 10 2019 18 58 54 -0.04250 0.03120 -0.45830 -0.10090 13.10100 
26 10 2019 18 59 13 -0.04100 0.03300 -0.45710 -0.09900 13.10000 
26 10 2019 18 59 29 -0.03820 0.03530 -0.45730 -0.09910 13.09900 
26 10 2019 18 59 49 -0.03840 0.03720 -0.45770 -0.10100 13.09800 
26 10 2019 19 0 5 -0.03860 0.03810 -0.45640 -0.10150 13.09700 
26 10 2019 19 0 24 -0.03660 0.03730 -0.45410 -0.10270 13.09400 
26 10 2019 19 0 41 -0.03710 0.03360 -0.45490 -0.10270 13.09100 
26 10 2019 19 1 0 -0.04010 0.02970 -0.45410 -0.10080 13.08500 
26 10 2019 19 1 16 -0.04080 0.03070 -0.45640 -0.10230 13.07800 
26 10 2019 19 1 35 -0.04000 0.03150 -0.45250 -0.10050 13.09400 
26 10 2019 19 1 52 -0.04420 0.02730 -0.45210 -0.09570 13.09600 
26 10 2019 19 2 11 -0.05240 0.02200 -0.45600 -0.08180 13.12900 
26 10 2019 19 2 27 -0.04360 0.03400 -0.45960 -0.08080 13.16500 
26 10 2019 19 2 47 -0.03610 0.04130 -0.46300 -0.08280 13.19900 
26 10 2019 19 3 3 -0.03300 0.04480 -0.46680 -0.08650 13.21600 
26 10 2019 19 3 22 -0.03190 0.04510 -0.46800 -0.08950 13.23300 
26 10 2019 19 3 38 -0.03320 0.04160 -0.46760 -0.09110 13.24300 
26 10 2019 19 3 58 -0.03600 0.03770 -0.46660 -0.09200 13.25400 
26 10 2019 19 4 14 -0.03950 0.03480 -0.46580 -0.09160 13.25600 
26 10 2019 19 4 33 -0.03900 0.03540 -0.46730 -0.09550 13.26300 
26 10 2019 19 4 50 -0.04130 0.03340 -0.46670 -0.09640 13.26500 
26 10 2019 19 5 9 -0.04190 0.03370 -0.46340 -0.09520 13.26900 
26 10 2019 19 5 25 -0.04020 0.03540 -0.46120 -0.09630 13.26800 
26 10 2019 19 5 45 -0.04060 0.03540 -0.46290 -0.09860 13.26800 
26 10 2019 19 6 1 -0.04190 0.03380 -0.46200 -0.09920 13.26000 
26 10 2019 19 6 20 -0.04230 0.03330 -0.46270 -0.10130 13.25000 
26 10 2019 19 6 36 -0.04530 0.03180 -0.46390 -0.10250 13.24800 
26 10 2019 19 6 56 -0.04990 0.02700 -0.46210 -0.10110 13.22700 
26 10 2019 19 7 12 -0.04870 0.02720 -0.46190 -0.09740 13.23400 
26 10 2019 19 7 31 -0.04470 0.03020 -0.46080 -0.09720 13.22500 
26 10 2019 19 7 47 -0.04230 0.02940 -0.46220 -0.09770 13.23800 
26 10 2019 19 8 7 -0.04430 0.02920 -0.46330 -0.09790 13.22100 
26 10 2019 19 8 23 -0.04450 0.02990 -0.46330 -0.09860 13.22000 
26 10 2019 19 8 42 -0.04390 0.03200 -0.46260 -0.09990 13.21300 
26 10 2019 19 8 59 -0.04400 0.03240 -0.46200 -0.10120 13.20400 
26 10 2019 19 9 18 -0.04270 0.03130 -0.46170 -0.10240 13.19300 
26 10 2019 19 9 34 -0.04430 0.03000 -0.46260 -0.10270 13.18100 
26 10 2019 19 9 54 -0.04620 0.02730 -0.46080 -0.10290 13.16400 
26 10 2019 19 10 10 -0.04460 0.02700 -0.46100 -0.10240 13.16200 
26 10 2019 19 10 29 -0.04500 0.02640 -0.45980 -0.10180 13.15200 
26 10 2019 19 10 45 -0.04450 0.02840 -0.45920 -0.10090 13.14700 
26 10 2019 19 11 5 -0.04270 0.03100 -0.45920 -0.09980 13.14400 
26 10 2019 19 11 21 -0.04140 0.03280 -0.45900 -0.10000 13.14500 
26 10 2019 19 11 40 -0.04110 0.03460 -0.45960 -0.10020 13.14400 
26 10 2019 19 11 57 -0.04150 0.03500 -0.46070 -0.10080 13.14000 
26 10 2019 19 12 16 -0.04130 0.03600 -0.46170 -0.10230 13.13700 
26 10 2019 19 12 32 -0.04160 0.03660 -0.46270 -0.10350 13.13000 
26 10 2019 19 12 52 -0.04240 0.03490 -0.46260 -0.10330 13.12800 
26 10 2019 19 13 8 -0.04340 0.03330 -0.46240 -0.10380 13.11000 
26 10 2019 19 13 27 -0.04360 0.03260 -0.46170 -0.10350 13.10000 
26 10 2019 19 13 43 -0.04130 0.03050 -0.46090 -0.10360 13.09400 
26 10 2019 19 14 3 -0.04240 0.02940 -0.46120 -0.10440 13.08600 
26 10 2019 19 14 19 -0.04430 0.02850 -0.46190 -0.10370 13.06800 
26 10 2019 19 14 38 -0.04460 0.02940 -0.46080 -0.10420 13.06100 
26 10 2019 19 14 54 -0.04360 0.03000 -0.46110 -0.10400 13.04900 
26 10 2019 19 15 14 -0.04260 0.03150 -0.45960 -0.10450 13.05100 
26 10 2019 19 15 30 -0.04260 0.03030 -0.45990 -0.10600 13.04400 
26 10 2019 19 15 49 -0.04570 0.02920 -0.45710 -0.10530 13.02600 
26 10 2019 19 16 6 -0.04850 0.02700 -0.45710 -0.10190 13.02800 
26 10 2019 19 16 25 -0.04770 0.03040 -0.45770 -0.09320 13.04800 
26 10 2019 19 16 41 -0.04200 0.03740 -0.45920 -0.09390 13.05500 
26 10 2019 19 17 1 -0.03650 0.04130 -0.45800 -0.09400 13.05800 
26 10 2019 19 17 17 -0.03500 0.04220 -0.45840 -0.09450 13.06100 
26 10 2019 19 17 36 -0.03760 0.04120 -0.46000 -0.09540 13.06800 
26 10 2019 19 17 52 -0.03720 0.04220 -0.45980 -0.09550 13.07300 
26 10 2019 19 18 12 -0.03670 0.04210 -0.46180 -0.09900 13.06200 
26 10 2019 19 18 28 -0.03700 0.04170 -0.46250 -0.10140 13.05400 
26 10 2019 19 18 47 -0.03650 0.03730 -0.46040 -0.10240 13.05200 
26 10 2019 19 19 4 -0.03840 0.03450 -0.46040 -0.09990 13.05700 
26 10 2019 19 19 23 -0.03890 0.03570 -0.46080 -0.10080 13.05000 
26 10 2019 19 19 39 -0.04010 0.03560 -0.46080 -0.10040 13.05300 
26 10 2019 19 19 59 -0.03940 0.03820 -0.46100 -0.10000 13.04800 
26 10 2019 19 20 15 -0.03950 0.03810 -0.45990 -0.09990 13.05200 
26 10 2019 19 20 34 -0.03960 0.03890 -0.46130 -0.10020 13.04800 
26 10 2019 19 20 50 -0.03960 0.03920 -0.46260 -0.10140 13.03900 
26 10 2019 19 21 10 -0.04140 0.03760 -0.46350 -0.10070 13.04600 
26 10 2019 19 21 26 -0.04070 0.03850 -0.46290 -0.09970 13.04600 
26 10 2019 19 21 45 -0.04050 0.03940 -0.46070 -0.09980 13.04300 
26 10 2019 19 22 1 -0.03870 0.03880 -0.46020 -0.09810 13.03600 
26 10 2019 19 22 21 -0.03820 0.04050 -0.46290 -0.09850 13.04900 
26 10 2019 19 22 37 -0.03860 0.04080 -0.46380 -0.10040 13.04400 
26 10 2019 19 22 56 -0.04030 0.03840 -0.46340 -0.10150 13.04200 
26 10 2019 19 23 13 -0.04240 0.03680 -0.46320 -0.10100 13.05300 
26 10 2019 19 23 32 -0.03970 0.03890 -0.46400 -0.10120 13.05600 
26 10 2019 19 23 48 -0.03780 0.03740 -0.46350 -0.10290 13.05300 
26 10 2019 19 24 8 -0.03770 0.03430 -0.46080 -0.10150 13.04800 
26 10 2019 19 24 24 -0.04010 0.02900 -0.46070 -0.09920 13.05500 
26 10 2019 19 24 43 -0.03500 0.03050 -0.45980 -0.09400 13.06200 
26 10 2019 19 24 59 -0.03430 0.03200 -0.45860 -0.09400 13.06500 
26 10 2019 19 25 19 -0.04350 0.02920 -0.46090 -0.08960 13.08600 
26 10 2019 19 25 35 -0.04740 0.02840 -0.46140 -0.07780 13.14600 
26 10 2019 19 25 54 -0.03860 0.04140 -0.46490 -0.07280 13.21500 
26 10 2019 19 26 11 -0.02750 0.05300 -0.46660 -0.07550 13.26600 
26 10 2019 19 26 30 -0.02490 0.05520 -0.46980 -0.07830 13.30600 
26 10 2019 19 26 46 -0.02360 0.05660 -0.47080 -0.08180 13.33700 
26 10 2019 19 27 6 -0.02420 0.05420 -0.47120 -0.08400 13.36800 
26 10 2019 19 27 22 -0.02490 0.05310 -0.47290 -0.08630 13.38400 
26 10 2019 19 27 41 -0.02740 0.05000 -0.47310 -0.08910 13.40300 
26 10 2019 19 27 57 -0.02930 0.04650 -0.47450 -0.09110 13.41900 
26 10 2019 19 28 17 -0.03070 0.04440 -0.47520 -0.09260 13.43300 
26 10 2019 19 28 33 -0.03250 0.04300 -0.47410 -0.09260 13.43500 
26 10 2019 19 28 52 -0.03150 0.04170 -0.47340 -0.09580 13.43800 
26 10 2019 19 29 8 -0.03440 0.03940 -0.47320 -0.09610 13.44900 
26 10 2019 19 29 28 -0.03870 0.03550 -0.47360 -0.09700 13.44200 
26 10 2019 19 29 44 -0.03910 0.03470 -0.47660 -0.09770 13.45000 
26 10 2019 19 30 3 -0.03990 0.03330 -0.47840 -0.09910 13.44500 
26 10 2019 19 30 20 -0.04090 0.03230 -0.47910 -0.10000 13.45100 
26 10 2019 19 30 39 -0.04220 0.03170 -0.47900 -0.10130 13.45200 
26 10 2019 19 30 55 -0.04330 0.02990 -0.47820 -0.10190 13.43200 
26 10 2019 19 31 15 -0.04470 0.02740 -0.47910 -0.10410 13.43000 
26 10 2019 19 31 31 -0.04500 0.02610 -0.47740 -0.10460 13.43200 
26 10 2019 19 31 50 -0.04800 0.02360 -0.47560 -0.10300 13.43000 
26 10 2019 19 32 6 -0.04830 0.02370 -0.47780 -0.10420 13.42200 
26 10 2019 19 32 26 -0.04840 0.02290 -0.47540 -0.10330 13.41700 
26 10 2019 19 32 42 -0.05010 0.02180 -0.47210 -0.10310 13.42200 
26 10 2019 19 33 1 -0.04720 0.02600 -0.47750 -0.10640 13.41200 
26 10 2019 19 33 18 -0.04970 0.02340 -0.47640 -0.10610 13.40600 
26 10 2019 19 33 37 -0.05070 0.02250 -0.47450 -0.10300 13.39600 
26 10 2019 19 33 53 -0.05050 0.02480 -0.47610 -0.10270 13.39400 
26 10 2019 19 34 12 -0.04700 0.02490 -0.47550 -0.10140 13.40700 
26 10 2019 19 34 29 -0.04530 0.02640 -0.47380 -0.10190 13.40800 
26 10 2019 19 34 48 -0.04420 0.02600 -0.47430 -0.10410 13.39600 
26 10 2019 19 35 4 -0.04550 0.02580 -0.47470 -0.10550 13.38900 
26 10 2019 19 35 24 -0.04770 0.02500 -0.47250 -0.10650 13.38500 
26 10 2019 19 35 40 -0.05230 0.02030 -0.46980 -0.10260 13.37600 
26 10 2019 19 35 59 -0.04940 0.02350 -0.46930 -0.10000 13.38000 
26 10 2019 19 36 15 -0.04580 0.02560 -0.46990 -0.09910 13.38400 
26 10 2019 19 36 35 -0.04280 0.02790 -0.47200 -0.10190 13.37800 
26 10 2019 19 36 51 -0.04320 0.02890 -0.47140 -0.10420 13.38200 
26 10 2019 19 37 10 -0.04540 0.02720 -0.46870 -0.10030 13.38700 
26 10 2019 19 37 27 -0.04470 0.02760 -0.46650 -0.09560 13.39600 
26 10 2019 19 37 46 -0.04080 0.02870 -0.47090 -0.08990 13.43000 
26 10 2019 19 38 2 -0.03490 0.03640 -0.47380 -0.09040 13.44600 
26 10 2019 19 38 22 -0.03170 0.04100 -0.47570 -0.09410 13.46100 
26 10 2019 19 38 38 -0.03200 0.04250 -0.47690 -0.09690 13.46200 
26 10 2019 19 38 57 -0.03510 0.04100 -0.47790 -0.09890 13.46100 
26 10 2019 19 39 13 -0.03640 0.03820 -0.47730 -0.10030 13.46800 
